랜덤,문제,출처,정답,답안,,,,
0.5533318236,"""아홉째 해 열째 달 열째 날에 여호와의 말씀이 내게 임하여 이르시되…너는 날짜 곧 오늘의 이름을 기록하라 (  ) 왕이 오늘 예루살렘에 가까이 왔느니라""(겔24:1-2)의 괄호에 들어갈 말은?
  ① 앗수르                                                        ② 바벨론
  ③ 애굽                                                           ④ 바사",겔,2,,FALSE,,0,
0.07070547891,아합 당시 이스라엘과 아람이 길르앗 라못에서 전쟁할 때 거짓 선지자 시드기야와는 달리 이스라엘의 패배를 예언했던 이스라엘의 선지자 이름은?, 대하,미가야,,FALSE,,0,
0.7350791331,"히스기야가 병 들었다가 나았다 함을 듣고 예물을 보내 온 이방 왕은?
  ① 앗수르의 살만에셀                                   ② 바벨론의 므로닥발라단
  ③ 아람의 벤하닷                                         ④ 애굽의 다르하가씀",사,2,,FALSE,,0,
0.4015739949,"""너희의 격언은 재 같은 (  )이요 너희가 방어하는 것은 (  )이니라""(욥13:12)에서 괄호 안에 차례대로 들어갈 말은?
  ① 속담, 토성                            ② 잡담, 요새
  ③ 입담, 바람                            ④ 덕담, 구름",욥,1,,FALSE,,0,
0.8251554553,"다음 중 호세아가 지적하는 에브라임의 죄가 아닌 것은?
 ① 다른 신을 섬기고 건포도 과자를 즐김
 ② 제단을 많이 만들고 하나님의 율법을 이상한 것으로 여김
 ③ 손에 거짓 저울을 가지고 속이기를 좋아함
 ④ 유다 족속에게 젊은 사자 같이 탈취함",호,4,,FALSE,,0,
0.4342295671,"""(     )이 있는자마다 여호와를 찬양할지어다 할렐루야"" (시 150:6)는 말씀에서 괄호 안에 들어갈 말은?",시,호흡,,FALSE,,0,
0.3453429271,"""너희는 집을 짓고 거기에 살며 텃밭을 만들고 그 열매를 먹으라 아내를 맞이하여 자녀를 낳으며 너희 아들이 아내를 맞이하며 너희 따리 남편을 맞아 그들로 자녀를 낳게 하여 너희가 거기에서 번성하고 줄어들지 아니하게 하라""라고 말한 사람은?
  ① 이사야                                                    ② 예레미야
  ③ 에스겔                                                    ④ 하나냐",렘,2,,FALSE,,0,
0.1354912112,"베냐민 지파 출신 아비엘의 아들로 사울의 아버지는 누구인가?
  ① 니스                           ② 스롤
  ③ 기스                           ④ 아비아",삼상,3,,FALSE,,0,
0.5410824007,"신명기 27장에서 에발 산에서 저주하도록 명령한 내용이 아닌 것은?
 ① 이웃의 경계표를 옮기는 자
 ② 객이나 고아나 과부의 송사를 억울하게 하는자
 ③ 무죄한 자를 죽이려고 뇌물을 받는 자
 ④ 죽은 형제의 아내에게 책임을 다하지 않는 자",신,4,,FALSE,,0,
0.8335626829,"창세기 41장에서 바로의 꿈을 해석한 요셉은 바로가 꿈을 두 번 겹쳐 꾸게 되었던 뜻을 32절에서는 무엇이라고 설명했습니까? 
 ① 하나님께서 이 일이 일어날 것임을 확증하심
 ② 하나님이 이 일을 정하셨음
 ③ 7년 풍년과 7년 흉년의 주기를 알려줌
 ④ 이 일이 반복될 것임을 말씀함",창,2,,FALSE,,0,
0.7432686846,"다음 중 선견자라고 불린 사람은?
  ① 아삽                             ② 헤만
  ③ 여두둔                           ④ 아비새",대상,2,,FALSE,,0,
0.6394441913,"민수기 6장에는 제사장의 축도 외에 무엇에 관한 율법이 기록되어 있는가?
 ① 제사장
 ② 레위인
 ③ 아론과 그의 아들들
 ④ 나실인",민,4,,FALSE,,0,
0.036916994,"하나님은 이스라엘이 가나안으로 갈 때에 누구의 땅을 빼앗지 말고 돈으로 그들의 양식과 물을 사먹으라고 명하셨는가?
 ① 에서 자손                      ② 미디안
 ③ 아모리 왕 시혼                ④ 바산 왕 옥",신,1,,FALSE,,0,
0.2257552368,"민수기 5장 6-7절에서는 남자나 여자나 사람들이 범하는 죄를 범하여 죄를 지으면, 그 지은 죄를 자복하고 그 죄 값을 갚되 오분의 일을 더하여 누구에게 주라고 명하였습니가?
 ① 그가 죄를 지었던 그 사람에게
 ② 여호와 하나님께
 ③ 제사장에게
 ④ 레위인에게",민,1,,FALSE,,0,
0.9905172316,"레위기 17장 11절 본문에 따르면, 피가 죄를 속하는 이유는 무엇인가?
 ① 하나님의 얼굴을 나타내므로
 ② 생명이 피에 있으므로
 ③ 붉은 색이므로
 ④ 제단에 뿌르므로
",레,2,,FALSE,,0,
0.06808487752,"""그에게 아내를 많이 두어 그의 마음이 미혹되게 하지 말 것이며 자기를 위하여 은금을 많이 쌓지 말 것이니라""에서 그는 누구인가?
 ① 현자                          ② 제사장
 ③ 예언자                       ④ 왕",신,4,,FALSE,,0,
0.9245781898,"다음 가운데서 태초에 하나님이 천지를 창조하실 때 남자와 여자에게 복을 주시며 하신 말씀이 아닌 것은? (창1장)
 ① 생육하고 번성하여 땅에 충만하라
 ② 땅을 정복하라
 ③ 바다의 물고기와 하늘의 새와 땅에 움직이는 모든 생물을 다스리라
 ④ 무릇 산 동물은 너희의 먹을 것이 될지라",창,4,,FALSE,,0,
0.6237118255,"""너 아침의 계명성이여 어찌 그리 하늘에서 떨어졌으며 너 열국을 엎은 자여 어찌 그리 땅에 찍혔는고 네가 네 마음에 이르기를 내가 하늘에 올라 하나님의 뭇 별 위에 내 자리를 높이리라 내가 북극 집회의 산 위에 앉으리라""는 다음 어디에 나오는가? 
  ① 이사야 9장                                              ② 이사야 11장 
  ③ 이사야 14장                                            ④ 이사야 24장",사,3,,FALSE,,0,
0.2553604248,"여호람이 유다 여러 산에 산당을 세워 예루살렘 주민으로 음행하게 하고 또 유다를 미혹하게 하자 그에게 글을 보내 하나님의 심판 말씀을 전한 사람은 누구인가(대하21:12)?
  ① 야하시엘                              ② 엘리야
  ③ 예후                                   ④ 엘리사",대하,2,,FALSE,,0,
0.1661154725,"다음 중 출애굽기 33장 2-3절에 ""젖과 꿀이 흐르는 땅""으로 언급된 약속의 땅에 사는 거주민들의 목록에 속하지 않는 민족은?
  ① 가나안 사람        ② 기르가스 사람
  ③ 히위사람            ④ 아모리 사람",출,2,,FALSE,,0,
0.4659886809,"다윗과 우리아의 아내 밧세바의 동침 사건이 기록된 곳은?
 ① 사무엘하 9장
 ② 사무엘하 10장
 ③ 사무엘하 11장
 ④ 사무엘하 12장",삼하,3,,FALSE,,0,
0.339638771,"모압 왕 메사가 이스라엘 왕을 배반하였을 때 모압을 함께 정벌하고자 한 북 이스라엘과 남 유다왕은?
 ① 여호람 - 여호사밧
 ② 아하시야 - 여호사밧
 ③ 여호람 - 여호람
 ④ 아하시야 - 아하시야",왕하,1,,FALSE,,0,
0.6317607261,"""여호와의 말씀이니라 그러므로 보라 날이 이르리니 내가 전쟁 소리로 암몬 자손의 (  )에 들리게 할 것이라 (  )는 페허더미 언덕이 되겠고 그 마을들은 불에 탈 것이며 그 때에 이스라엘은 자기를 점령하였던 자를 점령하리라 여호와의 말씀이니라""(렘49:2)의 괄호에 공통으로 들어갈 지명은?
  ① 아이                                                     ② 기브아
  ③ 엘르알레                                               ④ 랍바",렘,4,,FALSE,,0,
0.5640412152,"히스기야 왕이 ""선하신 여호와여 사하옵소서 결심하고 하나님 곧 그의 조상들의 하나님 여호와를 구하는 사람은 누구든지 비록 성소의 결례대로 스스로 깨끗하게 못하였을지라고 사하옵소서""(대하30:17)라고 기도한 때는 어떤 일과 관련된 것인가?
  ① 성전 봉헌                              ② 제사장
  ③ 레위인                                 ④ 무교절", 대하,4,,FALSE,,0,
0.696037632,"""너희(네) 하나님 여호와께서 자기 이름을 위하여 택하신(택하실) 곳""이라는 표현이 3회 이상 반복적으로 사용된 본문은 신명기 몇 장인가?
  ① 5장                      ② 10장
  ③ 12장                     ④ 24장",신,3,,FALSE,,0,
0.4595040785,"길르앗과 한 기생 사이에 태어난 아들로서 본처 아들들에게 핍박을 당하여 돕 땅으로 피신하였다가 이스라엘의 사사가 된 사람은?
  ① 바락                              ② 입다
  ③ 기드온                           ④ 에훗",삿,2,,FALSE,,0,
0.02395327999,"""내 이름으로 일컬음을 받는 이 집이 너희 눈에는 도둑의 소굴로 보이느냐""는 예레미야 몇장에 들어 있는가?
  ① 3장                                                      ② 5장
  ③ 7장                                                      ④ 9장",렘,3,,FALSE,,0,
0.8800882503,"""그가 스스로 자랑하기를 자기의 죄악은 드러나지 아니하고 미워함을 받지도 아니하리라 함이로다 그의 입에서 나오는 말은 죄악과 (      ) 이라 그는 지혜와 (     )을 그쳤도다""(시 36:2~3)는 말씀에서 괄호 안에 들어가는 말은?
① 속임, 명철                                ② 속임, 선행
③ 허물, 명철                                ④ 허물, 선행
",시,2,,FALSE,,0,
0.88921575,"다음은 하나님께서 소돔과 고모라에 대한 심판을 내리기 전에 아브라함에게 해주셨던 말씀이다. 괄호 안에 들어갈 말들이 순서대로 바르게 연결된 것은? 
""내가 그로 그 자식과 권속에게 명하여 (  )을/를 지켜 (  )와  (  )을/를 행하게 하려고 그를 택하였나니 이는 나 여호와가 아브라함에게 대하여 말한 일을 이루려 함이니라""(창18:19)

① 여호와의 말씀 - 정의 - 공의
② 여호와의 도 - 의 - 공도
③ 여호와의 의 - 진리 - 정의
④ 여호와의 율례 - 정의 - 도",창,2,,FALSE,,0,
0.7231345452,"다음은 출애굽기 4장 22절과 23절 본문이다. 괄호 안에 들어갈 공통된 두개의 낱말들을 순서대로 기록하시오.
""너는 바로에게 이르기를 여호와의 말씀에 이스라엘은 내 (  ), 내 (  )라/이라.
내가 네게 이르기를 내 아들을 보내주어 나를 섬기게 하라 하여도 네가 보내주기를 거절하니 내가 네 (  ), 네 (  )을/를/ 죽이리라 하셨다 하라 하시니라""
",출,"아들, 장자",,FALSE,,0,
0.9542092952,"어떤 사건과 관련하여 모세가 ""사람이 떡으로만 사는 것이 아니요 여호와의 입에서 나오는 모든 말씀으로 사는 줄을""(신8:3) 이스라엘로 알게하려 하심이라고 말했는가? 
 ① 여호와께서 광야에서 이스라엘 백성에게 메추라기를 보내 주신 사건
 ② 여호와께서 시내산에서 율법을 주신 사건
 ③ 여호와께서 광야에서 원망하는 백성 가운데 불뱀들을 보내신 사건
 ④ 여호와께서 광야에서 이스라엘 백성을 만나로 먹이신 사건",신,4,,FALSE,,0,
0.05033355391,므낫세가 바벨론으로 끌려갔다가 그곳에서 겸손하게 기도하므로 하나님이 그의 간구를 들으시사 그가 다시 예루살렘으로 돌아와 복위된 후 여호와께서 하나님이신 줄을 알게 되었다는 기사가 기록된 책은?, 대하,역대하,,FALSE,,0,
0.9643135157,"""여호와여 도우소서 경건한 자가 끊어지며 충실한 자들이 인생 중에 없어지나이다 그들이 이웃에게 각기 거짓을 말함이여 아첨하는 (     )과 (    )으로 말하는도다""(시 12:2)는 말씀에서 괄호 안에 차례대로 들어가는 말은?
① 입술, 두 마음                                ② 말, 거짓
③ 입술, 거짓                                    ④ 말, 두 마음
",시,1,,FALSE,,0,
0.2874778805,"다음은 레위기 6장 5절의 일부 본문이다. 무슨 제사에 관한 규정인가?
""….그 본래 물건을 오분의 일을 더하여 돌려 보낼 것이니 그 죄가 드러나는 날에 그 임자에게 줄것이요""",레,속건제,,FALSE,,0,
0.1210383485,"""악인은 그의 교만한 얼굴로 말하기를 여호와께서 이를 감찰하지 아니하신다 하며 그의 모든 (     )에 하나님이 없다 하나이다""(시 10:4)는 말씀에서 괄호 안에 들어가는 말은?
① 마음                                ② 교훈
③ 심중                                ④ 사상
",시,4,,FALSE,,0,
0.9618998687,"나발의 아내였으나 나발이 죽은 후 다윗의 아내가 된 여인은?
  ① 아히노암                        ② 아비가일
  ③ 학깃                             ④ 에글라",삼상,2,,FALSE,,0,
